Date,Hour,load,T
40814.00,12,3624,68
40814.00,13,3627,70
40814.00,14,3632,70
40814.00,15,3594,70
40814.00,16,3567,69.67
40814.00,17,3536,70.33
40814.00,18,3558,68.67
40814.00,19,3675,66.67
40814.00,20,3762,64
40814.00,21,3585,63.33
40814.00,22,3282,62.33
40814.00,23,2929,62.33
40814.00,24,2640,62.67
40815.00,1,2448,61.67
40815.00,2,2348,61.33
40815.00,3,2301,60.33
40815.00,4,2292,61.67
40815.00,5,2369,61.33
40815.00,6,2634,61
40815.00,7,3108,61.33
40815.00,8,3356,61.33
40815.00,9,3454,61.67
40815.00,10,3525,61.67
40815.00,11,3594,62.33
40815.00,12,3597,62.33
40815.00,13,3581,63
40815.00,14,3589,63.67
40815.00,15,3542,64
40815.00,16,3534,64
40815.00,17,3566,64.33
40815.00,18,3665,64.67
40815.00,19,3769,63.67
40815.00,20,3734,63.33
40815.00,21,3528,62.67
40815.00,22,3249,62
40815.00,23,2915,61.67
40815.00,24,2633,61.33
40816.00,1,2432,60.33
40816.00,2,2323,59.33
40816.00,3,2265,58.33
40816.00,4,2254,58
40816.00,5,2321,57
40816.00,6,2584,56.67
40816.00,7,3025,55.33
40816.00,8,3242,54.33
40816.00,9,3351,57
40816.00,10,3420,59.33
40816.00,11,3477,61.67
40816.00,12,3495,64
40816.00,13,3475,66.67
40816.00,14,3474,68
40816.00,15,3444,70.33
40816.00,16,3415,70.67
40816.00,17,3407,70.33
40816.00,18,3400,69
40816.00,19,3500,67.33
40816.00,20,3559,65.33
40816.00,21,3419,64.33
40816.00,22,3201,64
40816.00,23,2914,63.33
40816.00,24,2649,63
40817.00,1,2448,62
40817.00,2,2330,61.67
40817.00,3,2270,61.67
40817.00,4,2246,60.67
40817.00,5,2277,59.67
40817.00,6,2372,58.67
40817.00,7,2565,58
40817.00,8,2816,57.33
40817.00,9,3079,57.67
40817.00,10,3284,57.33
40817.00,11,3379,56.67
40817.00,12,3394,56.33
40817.00,13,3381,56
40817.00,14,3343,56
40817.00,15,3279,56
40817.00,16,3266,56.33
40817.00,17,3302,56
40817.00,18,3392,54.33
40817.00,19,3468,53.67
40817.00,20,3426,52.67
40817.00,21,3273,50.33
40817.00,22,3064,49.33
40817.00,23,2787,49
40817.00,24,2543,48.67
40818.00,1,2350,48.67
40818.00,2,2242,49.33
40818.00,3,2188,49.33
40818.00,4,2150,49.33
40818.00,5,2179,49.67
40818.00,6,2252,49.67
40818.00,7,2390,50.67
40818.00,8,2625,50.67
40818.00,9,2922,51
40818.00,10,3148,51.67
40818.00,11,3253,52.67
40818.00,12,3288,53.67
40818.00,13,3309,55.33
40818.00,14,3283,57
40818.00,15,3236,56
40818.00,16,3257,56.67
40818.00,17,3321,56
40818.00,18,3434,55.67
40818.00,19,3534,55.67
40818.00,20,3496,55.67
40818.00,21,3336,55.33
40818.00,22,3050,55
40818.00,23,2743,55
40818.00,24,2505,54.67
40819.00,1,2360,54.67
40819.00,2,2283,54.67
40819.00,3,2245,54.67
40819.00,4,2251,54
40819.00,5,2346,54
40819.00,6,2610,54
40819.00,7,3097,53.33
40819.00,8,3333,53.67
40819.00,9,3414,54
40819.00,10,3481,54.33
40819.00,11,3549,55.33
40819.00,12,3564,56.67
40819.00,13,3544,58.67
40819.00,14,3536,59.33
40819.00,15,3483,60.33
40819.00,16,3452,60.33
40819.00,17,3463,60.67
40819.00,18,3529,60.33
40819.00,19,3694,58.67
40819.00,20,3743,57.33
40819.00,21,3540,56.33
40819.00,22,3242,56.33
40819.00,23,2906,56
40819.00,24,2621,55.33
40820.00,1,2450,55
40820.00,2,2345,55
40820.00,3,2288,54.67
40820.00,4,2294,54
40820.00,5,2376,53.67
40820.00,6,2632,53.33
40820.00,7,3114,53.33
40820.00,8,3396,53.67
40820.00,9,3465,54
40820.00,10,3525,54.33
40820.00,11,3584,54.67
40820.00,12,3599,55.33
40820.00,13,3570,55
40820.00,14,3556,56
40820.00,15,3513,57
40820.00,16,3492,57
40820.00,17,3550,57.67
40820.00,18,3646,57.67
40820.00,19,3758,57
40820.00,20,3750,56.33
40820.00,21,3551,56
40820.00,22,3264,55.33
40820.00,23,2901,55
40820.00,24,2620,54
40821.00,1,2418,53.67
40821.00,2,2313,54
40821.00,3,2281,53
40821.00,4,2276,52.67
40821.00,5,2361,52
40821.00,6,2613,51
40821.00,7,3093,51.33
40821.00,8,3312,52.33
40821.00,9,3383,52.67
40821.00,10,3429,53.33
40821.00,11,3455,55
40821.00,12,3466,56
40821.00,13,3448,59.67
40821.00,14,3436,57.67
40821.00,15,3381,57.33
40821.00,16,3347,57.67
40821.00,17,3362,55.67
40821.00,18,3445,55.33
40821.00,19,3654,53
40821.00,20,3713,50.33
40821.00,21,3537,47.67
40821.00,22,3247,45.67
40821.00,23,2892,43.67
40821.00,24,2616,40.67
40822.00,1,2427,39.67
40822.00,2,2329,37.33
40822.00,3,2285,36
40822.00,4,2296,35
40822.00,5,2406,34.33
40822.00,6,2701,35.67
40822.00,7,3211,35.67
40822.00,8,3425,35.33
40822.00,9,3455,39
40822.00,10,3466,44.33
40822.00,11,3475,47.67
40822.00,12,3459,50
40822.00,13,3445,52
40822.00,14,3443,54
40822.00,15,3405,55
40822.00,16,3382,56
40822.00,17,3403,56
40822.00,18,3477,55
40822.00,19,3704,52
40822.00,20,3784,48
40822.00,21,3640,45.33
40822.00,22,3373,44.33
40822.00,23,3003,41.33
40822.00,24,2718,40
40823.00,1,2518,37.67
40823.00,2,2418,36.67
40823.00,3,2362,36.33
40823.00,4,2375,36.67
40823.00,5,2478,35
40823.00,6,2763,33.33
40823.00,7,3223,33
40823.00,8,3443,32.33
40823.00,9,3504,34.67
40823.00,10,3511,40.67
40823.00,11,3511,47.33
40823.00,12,3467,51.33
40823.00,13,3402,54.67
40823.00,14,3381,57
40823.00,15,3346,58.33
40823.00,16,3294,60.33
40823.00,17,3303,60.67
40823.00,18,3347,60.33
40823.00,19,3529,58.67
40823.00,20,3580,53
40823.00,21,3449,52
40823.00,22,3230,50.33
40823.00,23,2929,48.67
40823.00,24,2689,48.67
40824.00,1,2490,46
40824.00,2,2377,45.33
40824.00,3,2309,44.33
40824.00,4,2290,44
40824.00,5,2329,43
40824.00,6,2443,43
40824.00,7,2640,42.67
40824.00,8,2882,42
40824.00,9,3112,46
40824.00,10,3210,52.33
40824.00,11,3206,59
40824.00,12,3197,66
40824.00,13,3162,70.67
40824.00,14,3132,74
40824.00,15,3106,76.67
40824.00,16,3119,78
40824.00,17,3163,78
40824.00,18,3247,76.67
40824.00,19,3451,72.67
40824.00,20,3473,65.67
40824.00,21,3343,62
40824.00,22,3131,59.67
40824.00,23,2846,56.33
40824.00,24,2594,54.67
40825.00,1,2411,55.33
40825.00,2,2307,54.67
40825.00,3,2248,52.33
40825.00,4,2216,50.67
40825.00,5,2245,49
40825.00,6,2332,49
40825.00,7,2492,49
40825.00,8,2701,48.67
40825.00,9,2979,51
40825.00,10,3163,57.67
40825.00,11,3211,63.33
40825.00,12,3233,71.67
40825.00,13,3231,76.33
40825.00,14,3217,79
40825.00,15,3221,81.33
40825.00,16,3257,82.33
40825.00,17,3340,82.33
40825.00,18,3408,81
40825.00,19,3568,75.33
40825.00,20,3583,68
40825.00,21,3414,62
40825.00,22,3153,60.67
40825.00,23,2842,56.33
40825.00,24,2596,55.33
40826.00,1,2443,54.67
40826.00,2,2342,53.67
40826.00,3,2294,52.33
40826.00,4,2285,52.67
40826.00,5,2360,51.67
40826.00,6,2551,50.67
40826.00,7,2885,50.67
40826.00,8,3151,48.67
40826.00,9,3373,52.67
40826.00,10,3532,59.67
40826.00,11,3633,66.67
40826.00,12,3677,73
40826.00,13,3675,75.67
40826.00,14,3664,77.67
40826.00,15,3645,78.67
40826.00,16,3626,78.67
40826.00,17,3640,78
40826.00,18,3678,76.33
40826.00,19,3843,72.33
40826.00,20,3841,67
40826.00,21,3614,64.67
40826.00,22,3286,61.33
40826.00,23,2908,59
40826.00,24,2633,56.67
40827.00,1,2434,52
40827.00,2,2349,49.67
40827.00,3,2289,48
40827.00,4,2273,46.67
40827.00,5,2372,46.67
40827.00,6,2641,46
40827.00,7,3111,44.67
40827.00,8,3341,44.67
40827.00,9,3395,46.33
40827.00,10,3424,50
40827.00,11,3454,56.33
40827.00,12,3470,59
40827.00,13,3466,62.33
40827.00,14,3483,63.33
40827.00,15,3448,65
40827.00,16,3422,64.33
40827.00,17,3429,64.67
40827.00,18,3497,62.33
40827.00,19,3730,58
40827.00,20,3706,55.67
40827.00,21,3514,52
40827.00,22,3207,50
40827.00,23,2854,48.67
40827.00,24,2584,47.67
40828.00,1,2415,47.33
40828.00,2,2317,46.33
40828.00,3,2271,45.33
40828.00,4,2287,46
40828.00,5,2370,46
40828.00,6,2646,45.67
40828.00,7,3137,45.67
40828.00,8,3364,45.33
40828.00,9,3409,46.33
40828.00,10,3442,52
40828.00,11,3468,55.33
40828.00,12,3452,57.33
40828.00,13,3434,59.33
40828.00,14,3456,60.67
40828.00,15,3429,61.33
40828.00,16,3387,62
40828.00,17,3426,61.33
40828.00,18,3554,58.33
40828.00,19,3755,56.67
40828.00,20,3725,55
40828.00,21,3542,55
40828.00,22,3237,55.33
40828.00,23,2879,54.67
40828.00,24,2589,54.67
40829.00,1,2404,54
40829.00,2,2328,53.67
40829.00,3,2284,54
40829.00,4,2288,54
40829.00,5,2379,53.67
40829.00,6,2640,53
40829.00,7,3142,52.67
40829.00,8,3403,52.33
40829.00,9,3479,53.33
40829.00,10,3554,54.67
40829.00,11,3597,56
40829.00,12,3579,56.33
40829.00,13,3550,58
40829.00,14,3549,59
40829.00,15,3516,60.67
40829.00,16,3475,62
40829.00,17,3503,60.33
40829.00,18,3609,61
40829.00,19,3760,59.67
40829.00,20,3715,58
40829.00,21,3541,57.67
40829.00,22,3268,57.67
40829.00,23,2914,57.67
40829.00,24,2632,56
40830.00,1,2434,56.33
40830.00,2,2331,57
40830.00,3,2275,55.67
40830.00,4,2276,56.67
40830.00,5,2356,56.33
40830.00,6,2612,57
40830.00,7,3086,58.33
40830.00,8,3354,56.33
40830.00,9,3408,58.33
40830.00,10,3475,59.67
40830.00,11,3522,61.33
40830.00,12,3532,61
40830.00,13,3514,63
40830.00,14,3500,64.33
40830.00,15,3473,63.67
40830.00,16,3463,63
40830.00,17,3519,63.33
40830.00,18,3597,63
40830.00,19,3667,62
40830.00,20,3575,62
40830.00,21,3418,62.33
40830.00,22,3192,62.67
40830.00,23,2894,61.67
40830.00,24,2622,61
40831.00,1,2424,60.33
40831.00,2,2301,59.67
40831.00,3,2235,57.33
40831.00,4,2211,56.67
40831.00,5,2245,55
40831.00,6,2345,54.67
40831.00,7,2538,54
40831.00,8,2759,52.67
40831.00,9,2998,53
40831.00,10,3129,54.67
40831.00,11,3182,56
40831.00,12,3149,56.67
40831.00,13,3097,58
40831.00,14,3059,60
40831.00,15,3017,58.67
40831.00,16,2998,59.33
40831.00,17,3050,59.33
40831.00,18,3155,57.67
40831.00,19,3364,55.67
40831.00,20,3333,54.33
40831.00,21,3199,52
40831.00,22,3013,50.33
40831.00,23,2764,50.67
40831.00,24,2540,51.67
40832.00,1,2373,52.33
40832.00,2,2264,52.33
40832.00,3,2203,51.33
40832.00,4,2187,52
40832.00,5,2219,52.33
40832.00,6,2281,52
40832.00,7,2426,52.33
40832.00,8,2622,51.67
40832.00,9,2871,52
40832.00,10,3052,53.33
40832.00,11,3109,53.67
40832.00,12,3133,55.67
40832.00,13,3123,57
40832.00,14,3076,58
40832.00,15,3042,59
40832.00,16,3048,60.33
40832.00,17,3141,59.33
40832.00,18,3300,58.33
40832.00,19,3496,56.33
40832.00,20,3458,54
40832.00,21,3286,52.67
40832.00,22,2995,54
40832.00,23,2694,54.33
40832.00,24,2460,53.67
40833.00,1,2319,53
40833.00,2,2237,53.33
40833.00,3,2214,51.67
40833.00,4,2219,51.67
40833.00,5,2323,50.67
40833.00,6,2580,51.33
40833.00,7,3073,50
40833.00,8,3290,48.33
40833.00,9,3335,48.67
40833.00,10,3366,52
40833.00,11,3404,54.33
40833.00,12,3424,57
40833.00,13,3402,59
40833.00,14,3399,57.33
40833.00,15,3377,57
40833.00,16,3356,59.33
40833.00,17,3411,57
40833.00,18,3562,57
40833.00,19,3756,55.33
40833.00,20,3689,53.67
40833.00,21,3496,52.33
40833.00,22,3200,52
40833.00,23,2855,51
40833.00,24,2588,50
40834.00,1,2413,48.67
40834.00,2,2321,47.67
40834.00,3,2280,46
40834.00,4,2282,45.67
40834.00,5,2368,44.67
40834.00,6,2638,44.67
40834.00,7,3133,45.67
40834.00,8,3357,44.67
40834.00,9,3379,46.33
40834.00,10,3419,50
40834.00,11,3462,53
40834.00,12,3465,54.33
40834.00,13,3447,56.67
40834.00,14,3446,58.33
40834.00,15,3384,57.67
40834.00,16,3333,58.33
40834.00,17,3373,58.33
40834.00,18,3508,57.33
40834.00,19,3726,56.67
40834.00,20,3682,52.67
40834.00,21,3495,50.67
40834.00,22,3198,49.33
40834.00,23,2844,47.33
40834.00,24,2584,45.33
40835.00,1,2414,44.67
40835.00,2,2321,43
40835.00,3,2284,44
40835.00,4,2286,44
40835.00,5,2389,44
40835.00,6,2651,44.67
40835.00,7,3147,44.67
40835.00,8,3397,45.33
40835.00,9,3429,46.67
40835.00,10,3481,48
40835.00,11,3519,50
40835.00,12,3508,52.67
40835.00,13,3471,54.33
40835.00,14,3466,56
40835.00,15,3438,55.67
40835.00,16,3426,54
40835.00,17,3519,53.67
40835.00,18,3684,53.67
40835.00,19,3785,52.67
40835.00,20,3713,52
40835.00,21,3505,51.67
40835.00,22,3212,52
40835.00,23,2876,52
40835.00,24,2607,52
40836.00,1,2431,52.33
40836.00,2,2333,52.33
40836.00,3,2289,52
40836.00,4,2293,52.33
40836.00,5,2389,53
40836.00,6,2663,53
40836.00,7,3146,54.33
40836.00,8,3411,54
40836.00,9,3458,54.33
40836.00,10,3537,55.33
40836.00,11,3577,56.33
40836.00,12,3592,58.67
40836.00,13,3550,57.67
40836.00,14,3525,60.33
40836.00,15,3457,63.33
40836.00,16,3431,64
40836.00,17,3448,63.67
40836.00,18,3523,61.67
40836.00,19,3720,59.67
40836.00,20,3673,58.33
40836.00,21,3521,57
40836.00,22,3242,55.67
40836.00,23,2896,55.33
40836.00,24,2627,54
40837.00,1,2440,52
40837.00,2,2338,51
40837.00,3,2287,50.67
40837.00,4,2280,50.33
40837.00,5,2365,49.67
40837.00,6,2618,48
40837.00,7,3087,47.33
40837.00,8,3337,47
40837.00,9,3388,48
40837.00,10,3425,51.33
40837.00,11,3444,53.67
40837.00,12,3443,55.33
40837.00,13,3410,56.33
40837.00,14,3392,56.33
40837.00,15,3334,59.67
40837.00,16,3285,57.67
40837.00,17,3307,58
40837.00,18,3402,56.67
40837.00,19,3563,55
40837.00,20,3488,54.33
40837.00,21,3340,53.33
40837.00,22,3137,51
40837.00,23,2855,50
40837.00,24,2647,49.33
40838.00,1,2451,47.33
40838.00,2,2347,47
40838.00,3,2295,45
40838.00,4,2280,44.67
40838.00,5,2312,45
40838.00,6,2418,45
40838.00,7,2594,45.33
40838.00,8,2825,45.33
40838.00,9,3070,45.67
40838.00,10,3221,48
40838.00,11,3249,50.33
40838.00,12,3232,52
40838.00,13,3199,53.67
40838.00,14,3135,55
40838.00,15,3088,54.33
40838.00,16,3072,54
40838.00,17,3149,53
40838.00,18,3299,52.33
40838.00,19,3464,50.67
40838.00,20,3381,50
40838.00,21,3250,49.67
40838.00,22,3054,48.67
40838.00,23,2817,47
40838.00,24,2588,44.33
40839.00,1,2426,43.33
40839.00,2,2338,42.67
40839.00,3,2286,39.67
40839.00,4,2258,39
40839.00,5,2285,37
40839.00,6,2355,36.67
40839.00,7,2503,36
40839.00,8,2705,36.33
40839.00,9,2938,37.67
40839.00,10,3102,42
40839.00,11,3129,47
40839.00,12,3140,49.67
40839.00,13,3132,52
40839.00,14,3119,52.67
40839.00,15,3122,52
40839.00,16,3143,52.33
40839.00,17,3257,51.33
40839.00,18,3481,51.33
40839.00,19,3673,50
40839.00,20,3578,49.33
40839.00,21,3400,48
40839.00,22,3112,46
40839.00,23,2823,43.33
40839.00,24,2584,42
40840.00,1,2419,40.33
40840.00,2,2360,38
40840.00,3,2332,37
40840.00,4,2372,36
40840.00,5,2484,35.33
40840.00,6,2793,35
40840.00,7,3333,34.67
40840.00,8,3570,35
40840.00,9,3624,35.67
40840.00,10,3646,40.33
40840.00,11,3674,44.33
40840.00,12,3622,48.33
40840.00,13,3541,51.33
40840.00,14,3505,53.67
40840.00,15,3453,55.33
40840.00,16,3422,56.33
40840.00,17,3469,56.33
40840.00,18,3657,56
40840.00,19,3909,54.67
40840.00,20,3826,54.67
40840.00,21,3635,51.67
40840.00,22,3350,51
40840.00,23,3002,51
40840.00,24,2753,51
40841.00,1,2567,50.33
40841.00,2,2473,49.67
40841.00,3,2425,48.33
40841.00,4,2425,47
40841.00,5,2528,46
40841.00,6,2821,45.67
40841.00,7,3347,44
40841.00,8,3593,42.33
40841.00,9,3603,43.33
40841.00,10,3612,47.67
40841.00,11,3603,51.33
40841.00,12,3575,52.67
40841.00,13,3552,53.33
40841.00,14,3533,54.67
40841.00,15,3473,53.67
40841.00,16,3444,55.33
40841.00,17,3472,54
40841.00,18,3595,52.67
40841.00,19,3840,50.33
40841.00,20,3775,48.33
40841.00,21,3616,48
40841.00,22,3344,44.67
40841.00,23,3000,43.33
40841.00,24,2715,43.67
40842.00,1,2543,40
40842.00,2,2475,39.33
40842.00,3,2443,35.67
40842.00,4,2458,37
40842.00,5,2533,37.33
40842.00,6,2803,36.33
40842.00,7,3319,37
40842.00,8,3581,37.33
40842.00,9,3580,39
40842.00,10,3605,40.67
40842.00,11,3610,42.67
40842.00,12,3612,44
40842.00,13,3580,45
40842.00,14,3560,46.67
40842.00,15,3546,47.33
40842.00,16,3522,47.33
40842.00,17,3574,48.33
40842.00,18,3696,47.33
40842.00,19,3855,45.33
40842.00,20,3778,45.67
40842.00,21,3643,45.33
40842.00,22,3371,45.33
40842.00,23,3022,44.67
40842.00,24,2739,44.33
40843.00,1,2576,43.67
40843.00,2,2491,43.33
40843.00,3,2451,43.33
40843.00,4,2473,42
40843.00,5,2556,41
40843.00,6,2844,40
40843.00,7,3356,39
40843.00,8,3637,38
40843.00,9,3648,38
40843.00,10,3687,38
40843.00,11,3731,39
40843.00,12,3714,39.33
40843.00,13,3677,39.33
40843.00,14,3684,39
40843.00,15,3653,39.33
40843.00,16,3638,39
40843.00,17,3712,38.67
40843.00,18,3877,38.33
40843.00,19,3946,37.33
40843.00,20,3881,36
40843.00,21,3723,35
40843.00,22,3459,35.33
40843.00,23,3102,36
40843.00,24,2822,35.67
40844.00,1,2652,35.67
40844.00,2,2523,35
40844.00,3,2471,34.67
40844.00,4,2475,33.33
40844.00,5,2560,32.67
40844.00,6,2837,32.67
40844.00,7,3308,32
40844.00,8,3502,31.33
40844.00,9,3509,32.33
40844.00,10,3526,36
40844.00,11,3528,38
40844.00,12,3508,39.67
40844.00,13,3448,42
40844.00,14,3411,44.67
40844.00,15,3360,45.67
40844.00,16,3318,45.67
40844.00,17,3364,46.33
40844.00,18,3531,43
40844.00,19,3717,40.67
40844.00,20,3639,38
40844.00,21,3516,36
40844.00,22,3317,35.67
40844.00,23,3043,31.67
40844.00,24,2783,32
40845.00,1,2584,31
40845.00,2,2459,29.67
40845.00,3,2411,29.67
40845.00,4,2401,29.67
40845.00,5,2445,28.33
40845.00,6,2568,28
40845.00,7,2766,27
40845.00,8,2997,27.33
40845.00,9,3203,28.33
40845.00,10,3337,31.67
40845.00,11,3364,35.33
40845.00,12,3365,37.67
40845.00,13,3338,40.33
40845.00,14,3312,39.67
40845.00,15,3309,40.33
40845.00,16,3337,40
40845.00,17,3457,39.67
40845.00,18,3633,36.67
40845.00,19,3648,36.67
40845.00,20,3450,34
40845.00,21,3170,33.67
40845.00,22,2918,34
40845.00,23,2603,34
40845.00,24,2312,33.67
40846.00,1,2081,33.67
40846.00,2,1907,33.67
40846.00,3,1823,33.33
40846.00,4,1811,33.33
40846.00,5,1858,33.33
40846.00,6,1949,33
40846.00,7,2075,33.33
40846.00,8,2240,33.33
40846.00,9,2414,33.33
40846.00,10,2583,34.67
40846.00,11,2671,36.67
40846.00,12,2766,38.67
40846.00,13,2796,40.33
40846.00,14,2780,41.67
40846.00,15,2759,42.33
40846.00,16,2759,42.67
40846.00,17,2857,43.33
40846.00,18,3065,42.67
40846.00,19,3271,40.33
40846.00,20,3202,38.67
40846.00,21,3056,37.33
40846.00,22,2824,36
40846.00,23,2567,31.67
40846.00,24,2382,30.33
40847.00,1,2272,30.33
40847.00,2,2229,30.33
40847.00,3,2208,30
40847.00,4,2235,29
40847.00,5,2316,27
40847.00,6,2570,28
40847.00,7,3022,26.67
40847.00,8,3264,26
40847.00,9,3312,27.33
40847.00,10,3327,31.67
40847.00,11,3316,36
40847.00,12,3297,42.67
40847.00,13,3268,46
40847.00,14,3258,48.33
40847.00,15,3214,48.33
40847.00,16,3197,48.33
40847.00,17,3251,48
40847.00,18,3377,46.33
40847.00,19,3486,45
40847.00,20,3440,42.33
40847.00,21,3373,41.67
40847.00,22,3151,39.67
40847.00,23,2822,38.33
40847.00,24,2566,37.33
40848.00,1,2419,37
40848.00,2,2345,35.33
40848.00,3,2300,35
40848.00,4,2305,35
40848.00,5,2378,33.33
40848.00,6,2642,32.67
40848.00,7,3123,31.67
40848.00,8,3369,32
40848.00,9,3374,32
40848.00,10,3381,33.33
40848.00,11,3360,39
40848.00,12,3335,42.67
40848.00,13,3291,47.33
40848.00,14,3251,50.67
40848.00,15,3204,51
40848.00,16,3189,51
40848.00,17,3248,51
40848.00,18,3462,49.67
40848.00,19,3696,45.67
40848.00,20,3640,41.33
40848.00,21,3480,36.33
40848.00,22,3214,35
40848.00,23,2898,33
40848.00,24,2629,32.67
40849.00,1,2465,31.33
40849.00,2,2391,30.33
40849.00,3,2355,29
40849.00,4,2363,30.33
40849.00,5,2446,29.67
40849.00,6,2727,29.33
40849.00,7,3217,29
40849.00,8,3444,28.67
40849.00,9,3454,29.67
40849.00,10,3452,33.67
40849.00,11,3430,39.33
40849.00,12,3379,43.33
40849.00,13,3325,47.33
40849.00,14,3294,50.33
40849.00,15,3255,52
40849.00,16,3230,52.67
40849.00,17,3287,52.67
40849.00,18,3506,51.67
40849.00,19,3730,48.67
40849.00,20,3658,46
40849.00,21,3485,43.33
40849.00,22,3222,42.67
40849.00,23,2902,41.67
40849.00,24,2641,40.67
40850.00,1,2476,40
40850.00,2,2393,39.67
40850.00,3,2360,39.67
40850.00,4,2367,39.33
40850.00,5,2451,38.67
40850.00,6,2733,38
40850.00,7,3209,37
40850.00,8,3453,36.67
40850.00,9,3462,36.67
40850.00,10,3437,39
40850.00,11,3435,42.67
40850.00,12,3401,46.33
40850.00,13,3349,50.67
40850.00,14,3330,54.33
40850.00,15,3266,55.33
40850.00,16,3252,57
40850.00,17,3329,55.67
40850.00,18,3593,54.67
40850.00,19,3757,51
40850.00,20,3680,49.67
40850.00,21,3513,45.67
40850.00,22,3222,45
40850.00,23,2864,43.67
40850.00,24,2612,42
40851.00,1,2457,42.33
40851.00,2,2355,41.67
40851.00,3,2327,44.33
40851.00,4,2321,44.67
40851.00,5,2403,42.67
40851.00,6,2660,42
40851.00,7,3155,41
40851.00,8,3434,40
40851.00,9,3450,38.67
40851.00,10,3479,40
40851.00,11,3490,42
40851.00,12,3449,41.67
40851.00,13,3398,43.67
40851.00,14,3369,45.67
40851.00,15,3326,46
40851.00,16,3304,45.33
40851.00,17,3360,43
40851.00,18,3539,41.33
40851.00,19,3720,39.67
40851.00,20,3599,38.33
40851.00,21,3458,37.33
40851.00,22,3251,36.33
40851.00,23,2988,34.67
40851.00,24,2723,33.67
40852.00,1,2538,32
40852.00,2,2445,31.67
40852.00,3,2410,30
40852.00,4,2402,29.67
40852.00,5,2437,28
40852.00,6,2557,26.67
40852.00,7,2788,27
40852.00,8,3023,27
40852.00,9,3210,33
40852.00,10,3297,38.33
40852.00,11,3287,41.67
40852.00,12,3239,43.67
40852.00,13,3146,46.33
40852.00,14,3077,47.33
40852.00,15,2992,48.67
40852.00,16,2990,48.67
40852.00,17,3060,46.33
40852.00,18,3299,42
40852.00,19,3498,36.67
40852.00,20,3395,33.67
40852.00,21,3274,31.33
40852.00,22,3110,30.33
40852.00,23,2891,29
40852.00,24,2692,28
40853.00,1,2519,27
40853.00,2,2401,26.33
40853.00,3,2358,25.33
40853.00,4,2353,25
40853.00,5,2409,25.67
40853.00,6,2523,27.33
40853.00,7,2733,26.33
40853.00,8,2973,26.67
40853.00,9,3147,32.67
40853.00,10,3210,38
40853.00,11,3167,44
40853.00,12,3111,49
40853.00,13,3060,52.33
40853.00,14,3005,54.67
40853.00,15,2985,55.67
40853.00,16,3056,56
40853.00,17,3358,53.33
40853.00,18,3620,48.67
40853.00,19,3535,46.33
40853.00,20,3401,46
40853.00,21,3231,44.33
40853.00,22,2942,43
40853.00,23,2674,40.33
40853.00,24,2484,39.67
40854.00,1,2376,37.67
40854.00,2,2340,36.33
40854.00,3,2330,35
40854.00,4,2353,33.67
40854.00,5,2476,30.33
40854.00,6,2791,31
40854.00,7,3275,30.33
40854.00,8,3446,31.33
40854.00,9,3448,36
40854.00,10,3430,42
40854.00,11,3422,47.33
40854.00,12,3389,51.67
40854.00,13,3352,55
40854.00,14,3325,58
40854.00,15,3272,60.33
40854.00,16,3280,60
40854.00,17,3507,57
40854.00,18,3820,54.33
40854.00,19,3783,51
40854.00,20,3665,51.67
40854.00,21,3439,50
40854.00,22,3135,49.67
40854.00,23,2806,47.67
40854.00,24,2563,45.67
40855.00,1,2407,43
40855.00,2,2352,43.33
40855.00,3,2314,42.67
40855.00,4,2323,41.67
40855.00,5,2429,40.67
40855.00,6,2730,39.33
40855.00,7,3193,36.67
40855.00,8,3357,37
40855.00,9,3364,43
40855.00,10,3357,50.33
40855.00,11,3358,57.67
40855.00,12,3347,60.67
40855.00,13,3309,63.33
40855.00,14,3306,63.67
40855.00,15,3268,64
40855.00,16,3285,63.33
40855.00,17,3496,61
40855.00,18,3745,57
40855.00,19,3703,54.33
40855.00,20,3573,52
40855.00,21,3365,50.67
40855.00,22,3081,48
40855.00,23,2744,47.67
40855.00,24,2497,45.67
40856.00,1,2344,44
40856.00,2,2289,43.33
40856.00,3,2256,42
40856.00,4,2272,41
40856.00,5,2363,41.67
40856.00,6,2672,40
40856.00,7,3122,41.33
40856.00,8,3309,39.67
40856.00,9,3318,44.33
40856.00,10,3323,50.33
40856.00,11,3338,55.33
40856.00,12,3322,60
40856.00,13,3292,62.67
40856.00,14,3308,65
40856.00,15,3271,65
40856.00,16,3256,64
40856.00,17,3468,61.33
40856.00,18,3741,58.67
40856.00,19,3694,57
40856.00,20,3574,54.67
40856.00,21,3373,53.67
40856.00,22,3099,54
40856.00,23,2771,53.33
40856.00,24,2506,53
40857.00,1,2356,53.33
40857.00,2,2280,53.33
40857.00,3,2250,53.67
40857.00,4,2253,53.67
40857.00,5,2348,53.33
40857.00,6,2624,53.67
40857.00,7,3084,54
40857.00,8,3295,53.67
40857.00,9,3344,55
40857.00,10,3382,56.67
40857.00,11,3434,57.33
40857.00,12,3446,57
40857.00,13,3423,57
40857.00,14,3418,57
40857.00,15,3407,54
40857.00,16,3440,52.67
40857.00,17,3621,52
40857.00,18,3742,51.33
40857.00,19,3683,51.33
40857.00,20,3543,51
40857.00,21,3362,50.67
40857.00,22,3115,50
40857.00,23,2824,49.67
40857.00,24,2572,49
40858.00,1,2402,47.67
40858.00,2,2318,46.33
40858.00,3,2278,45
40858.00,4,2274,43
40858.00,5,2349,43
